Id,RegisteredNumber,RegistryDate,MauzaName
411355711,9463,1988-11-01,ملتان سٹی
411355594,5967,1982-04-18,ملتان سٹی
411355179,8722,1988-10-10,ملتان سٹی
411355151,9490,1988-11-02,ملتان سٹی
411355062,97,2018-01-03,ملتان سٹی
411354954,10987,1989-11-25,ملتان سٹی
411354918,1857,1988-02-22,ملتان سٹی
411354336,2079,1962-07-04,ملتان سٹی
411354282,6961,1983-05-19,ملتان سٹی
411354228,8841,1988-10-12,ملتان سٹی
411353789,2,2022-01-01,ملتان سٹی
411353735,2211,1960-07-14,ملتان سٹی
411352887,30920,2021-11-06,ملتان سٹی
411352767,4693,1992-05-13,ملتان سٹی
411352484,7605,2011-05-28,ملتان سٹی
411352341,4666,1982-04-23,ملتان سٹی
411351765,2377,2007-03-13,ملتان سٹی
411351732,35621,2021-12-24,ملتان سٹی
411351721,3173,1985-04-20,ملتان سٹی
411351628,30,1970-01-16,ملتان سٹی
411351602,35630,2021-12-24,ملتان سٹی
411351385,7184,2010-06-11,ملتان سٹی
411351121,3320,1985-04-24,ملتان سٹی
411351093,35665,2021-12-24,ملتان سٹی
411350839,3861,1985-05-19,ملتان سٹی
411350629,315,1981-07-22,ملتان سٹی
411350518,3936,1985-05-20,ملتان سٹی
411350199,6875,1997-08-25,ملتان سٹی
411349772,6868,2012-05-18,ملتان سٹی
411349761,6869,2012-05-18,ملتان سٹی
411349407,6999,2012-05-22,ملتان سٹی
411349271,3278,1976-04-26,ملتان سٹی
411349165,662,1982-05-15,ملتان سٹی
411348852,6672,2012-05-14,ملتان سٹی
411348217,4341,1985-06-12,ملتان سٹی
411348212,19643,2021-07-15,ملتان سٹی
411348110,7557,2010-06-21,ملتان سٹی
411347740,7473,2010-06-17,ملتان سٹی
411347588,4504,1983-03-24,ملتان سٹی
411346643,11330,1989-12-02,ملتان سٹی
411346626,6831,1991-06-18,ملتان سٹی
411346389,11350,1989-11-03,ملتان سٹی
411346294,7627,2010-06-23,ملتان سٹی
411346228,6775,2000-08-05,ملتان سٹی
411345567,11688,2021-04-26,ملتان سٹی
411345187,3178,2005-05-03,ملتان سٹی
411344865,6304,2010-05-24,ملتان سٹی
411344714,465,1983-01-10,ملتان سٹی
411344141,6365,2010-05-25,ملتان سٹی
411343965,12178,1991-11-24,ملتان سٹی
411343340,2889,1991-03-05,ملتان سٹی
411343060,27685,2021-10-07,ملتان سٹی
411343047,2050,1991-02-19,ملتان سٹی
411342790,2066,1991-02-19,ملتان سٹی
411342711,8483,2010-07-19,ملتان سٹی
411342670,8936,1983-06-20,ملتان سٹی
411342546,8462,1983-06-21,ملتان سٹی
411342462,480,2020-01-08,ملتان سٹی
411342280,12916,1991-12-16,ملتان سٹی
411342169,21431,2020-12-23,ملتان سٹی
411342009,3235,1991-03-18,ملتان سٹی
411341985,1650,2016-02-03,ملتان سٹی
411341827,13212,1991-12-24,ملتان سٹی
411340659,2453,1991-02-26,ملتان سٹی
411340268,165,1998-02-21,ملتان سٹی
411339760,10228,1996-12-11,ملتان سٹی
411338808,13792,2015-12-18,ملتان سٹی
411338556,13821,2015-12-18,ملتان سٹی
411338326,8381,1983-06-19,ملتان سٹی
411337649,1116,2020-01-15,ملتان سٹی
411336803,1109,1982-11-13,ملتان سٹی
411336785,4554,1985-06-29,ملتان سٹی
411336669,31324,2002-11-10,ملتان سٹی
411336084,13203,2015-12-02,ملتان سٹی
411335864,1699,1992-02-18,ملتان سٹی
411335829,1749,1992-02-17,ملتان سٹی
411335753,6392,2014-06-02,ملتان سٹی
411335433,6415,2014-06-02,ملتان سٹی
411334795,2556,1998-11-26,ملتان سٹی
411334352,69,1981-08-08,ملتان سٹی
411334134,543,1999-10-27,ملتان سٹی
411333763,970,2018-01-23,ملتان سٹی
411333529,117,1981-08-30,ملتان سٹی
411333463,121,1981-08-31,ملتان سٹی
411333450,122,1981-08-31,ملتان سٹی
411333377,1280,1982-12-23,ملتان سٹی
411333362,2627,1998-12-08,ملتان سٹی
411333023,3544,1997-05-06,ملتان سٹی
411332937,841,1999-02-13,ملتان سٹی
411332607,12918,1982-12-06,ملتان سٹی
411332554,8595,1982-06-10,ملتان سٹی
411332150,8637,1982-06-12,ملتان سٹی
411331916,47,1981-08-16,ملتان سٹی
411331901,47,1981-08-16,ملتان سٹی
411331031,5501,1991-05-19,ملتان سٹی
411330991,95,1981-08-26,ملتان سٹی
411330750,4420,1985-06-17,ملتان سٹی
411330505,5663,2000-06-26,ملتان سٹی
411330496,4468,1985-06-24,ملتان سٹی
411330494,5664,2000-06-26,ملتان سٹی
411330159,2902,1982-02-20,ملتان سٹی
411330124,7004,2000-12-11,ملتان سٹی
411330013,7010,2000-12-11,ملتان سٹی
411329994,2913,1982-02-20,ملتان سٹی
411329705,25418,2021-09-18,ملتان سٹی
411329685,4497,2014-04-17,ملتان سٹی
411329588,8507,2020-07-03,ملتان سٹی
411328939,3609,1981-11-01,ملتان سٹی
411328068,7853,1982-05-26,ملتان سٹی
411328055,4202,1984-03-05,ملتان سٹی
411327994,7432,2000-08-30,ملتان سٹی
411327991,4490,1985-06-25,ملتان سٹی
411327719,5570,2014-05-13,ملتان سٹی
411327712,4550,1985-06-29,ملتان سٹی
411327686,9879,1982-06-13,ملتان سٹی
411327108,12625,1991-12-08,ملتان سٹی
411326770,1809,1982-01-03,ملتان سٹی
411326757,1810,1982-08-03,ملتان سٹی
411326619,4688,1985-07-04,ملتان سٹی
411326424,5151,1985-07-27,ملتان سٹی
411326037,2978,2015-03-05,ملتان سٹی
411325891,3792,1981-11-06,ملتان سٹی
411325651,12738,1991-12-10,ملتان سٹی
411325561,7538,2000-09-04,ملتان سٹی
411325367,10169,1992-11-02,ملتان سٹی
411325284,10534,2003-10-28,ملتان سٹی
411324861,5228,1981-12-07,ملتان سٹی
411324842,5229,1981-12-07,ملتان سٹی
411324808,3235,1991-03-18,ملتان سٹی
411324785,5454,1985-08-15,ملتان سٹی
411324663,4333,1982-03-17,ملتان سٹی
411324475,4739,1985-06-06,ملتان سٹی
411323933,6215,1989-06-20,ملتان سٹی
411323803,156,1988-01-06,ملتان سٹی
411322691,5860,1981-12-15,ملتان سٹی
411322554,2456,1984-02-06,ملتان سٹی
411322200,5066,1985-07-22,ملتان سٹی
411322091,11884,2015-10-27,ملتان سٹی
411321718,12145,1983-10-01,ملتان سٹی
411321676,12147,1983-10-01,ملتان سٹی
411321579,2576,1984-02-07,ملتان سٹی
411321469,486,1995-04-25,ملتان سٹی
411321323,2050,1991-02-19,ملتان سٹی
411321234,2066,1991-02-19,ملتان سٹی
411321125,9834,1982-07-13,ملتان سٹی
411320881,6793,2018-04-05,ملتان سٹی
411320720,13189,1991-12-24,ملتان سٹی
411320706,8975,1981-12-17,ملتان سٹی
411320686,252,1988-01-10,ملتان سٹی
411320498,9904,1982-07-15,ملتان سٹی
411320240,3496,1992-04-17,ملتان سٹی
411320047,10933,1989-11-23,ملتان سٹی
411319860,298,1988-01-11,ملتان سٹی
411319660,4737,1984-03-13,ملتان سٹی
411319652,5308,2022-02-25,ملتان سٹی
411319500,6127,1984-04-04,ملتان سٹی
411319461,120,1984-01-02,ملتان سٹی
411319232,12053,2015-11-02,ملتان سٹی
411319143,4824,1984-03-15,ملتان سٹی
411318138,10445,2003-10-25,ملتان سٹی
411317913,56,1984-01-02,ملتان سٹی
411317774,6831,1991-06-18,ملتان سٹی
411317670,8,1984-01-01,ملتان سٹی
411317418,771,1984-01-12,ملتان سٹی
411317399,773,1984-01-12,ملتان سٹی
411317382,397,1981-11-04,ملتان سٹی
411317302,5088,1984-03-19,ملتان سٹی
411317243,404,1981-10-28,ملتان سٹی
411316968,11666,1983-09-12,ملتان سٹی
411316943,11668,1983-09-12,ملتان سٹی
411316769,9913,2011-07-25,ملتان سٹی
411316513,2453,1991-02-26,ملتان سٹی
411316443,8067,2000-09-25,ملتان سٹی
411316415,480,1988-09-18,ملتان سٹی
411316325,2951,1984-02-13,ملتان سٹی
411316322,4823,1984-03-15,ملتان سٹی
411316133,11119,1989-11-27,ملتان سٹی
411315308,405,1981-03-18,ملتان سٹی
411315021,2661,1984-03-08,ملتان سٹی
411314916,11173,1989-11-29,ملتان سٹی
411314741,5353,1985-07-30,ملتان سٹی
411314700,10977,1982-10-30,ملتان سٹی
411313922,11558,1989-12-10,ملتان سٹی
411312720,4647,1992-05-11,ملتان سٹی
411312713,5156,1985-07-27,ملتان سٹی
411312687,5156,1985-07-27,ملتان سٹی
411312462,9138,1991-08-26,ملتان سٹی
411311523,11664,1989-12-07,ملتان سٹی
411311214,480,1984-01-08,ملتان سٹی
411311166,6003,1985-09-03,ملتان سٹی
411311078,11681,1989-12-11,ملتان سٹی
411310894,1736,1985-03-03,ملتان سٹی
411310667,562,1984-01-09,ملتان سٹی
411310456,594,1984-01-10,ملتان سٹی
411309703,6186,1985-09-03,ملتان سٹی
411309594,1007,2018-01-24,ملتان سٹی
411309567,10826,2015-08-21,ملتان سٹی
411309045,8653,2015-06-10,ملتان سٹی
411308815,2996,1982-02-22,ملتان سٹی
411308773,3319,1988-04-05,ملتان سٹی
411308581,11935,1989-12-16,ملتان سٹی
411308370,11947,1989-12-16,ملتان سٹی
411308342,2385,1985-03-28,ملتان سٹی
411308036,3461,1984-02-21,ملتان سٹی
411307475,619,1981-08-20,ملتان سٹی
411307259,4295,2014-04-12,ملتان سٹی
411306979,1992,2000-10-16,ملتان سٹی
411306517,639,1981-12-28,ملتان سٹی
411306412,6484,1984-04-10,ملتان سٹی
411306388,2010,2000-10-21,ملتان سٹی
411306372,766,1981-08-24,ملتان سٹی
411306182,6486,1985-09-28,ملتان سٹی
411305917,794,1981-08-25,ملتان سٹی
411305763,191,2000-02-02,ملتان سٹی
411305745,6622,1984-04-12,ملتان سٹی
411305476,3570,1982-03-03,ملتان سٹی
411305463,3571,1982-03-03,ملتان سٹی
411305406,6531,1985-09-29,ملتان سٹی
411305380,35381,2021-12-22,ملتان سٹی
411304272,7073,1984-04-21,ملتان سٹی
411303704,2150,1985-03-17,ملتان سٹی
411303521,3645,1984-02-26,ملتان سٹی
411303167,164,1982-01-03,ملتان سٹی
411302849,2374,1985-03-28,ملتان سٹی
411302717,2712,1990-03-04,ملتان سٹی
411302476,10105,1988-11-27,ملتان سٹی
411302163,4500,1988-05-25,ملتان سٹی
411302027,10129,1988-11-27,ملتان سٹی
411301782,339,1982-03-08,ملتان سٹی
411300984,3737,1984-02-27,ملتان سٹی
411300963,3267,1985-04-23,ملتان سٹی
411300401,2360,2000-12-09,ملتان سٹی
411299563,7081,1984-06-21,ملتان سٹی
411298892,9658,1988-11-07,ملتان سٹی
411298831,2826,2001-04-14,ملتان سٹی
411298717,6257,2022-03-05,ملتان سٹی
411298016,2890,2001-04-10,ملتان سٹی
411297696,19739,2021-07-16,ملتان سٹی
411297567,4710,1988-06-05,ملتان سٹی
411297560,4711,1988-06-05,ملتان سٹی
411297086,8132,1983-06-14,ملتان سٹی
411296574,4824,1983-03-31,ملتان سٹی
411296378,8248,1983-06-16,ملتان سٹی
411296319,550,2000-08-28,ملتان سٹی
411296307,551,2000-08-28,ملتان سٹی
411296283,8266,1983-06-18,ملتان سٹی
411296024,2796,2020-02-07,ملتان سٹی
411295861,8340,1983-06-19,ملتان سٹی
411295586,587,2000-09-19,ملتان سٹی
411294985,8169,1984-05-09,ملتان سٹی
411294934,4926,1988-06-13,ملتان سٹی
411294767,15274,1983-12-06,ملتان سٹی
411294563,4227,1983-03-19,ملتان سٹی
411294371,15342,1983-12-07,ملتان سٹی
411294361,4991,1988-06-15,ملتان سٹی
411294120,3467,2010-03-17,ملتان سٹی
411294039,21597,2021-08-13,ملتان سٹی
411293949,2116,1984-01-31,ملتان سٹی
411293812,5068,1988-06-19,ملتان سٹی
411293805,5069,1988-06-19,ملتان سٹی
411293770,5068,1988-06-18,ملتان سٹی
411293767,9770,1984-06-11,ملتان سٹی
411293689,1695,2000-08-19,ملتان سٹی
411293154,6075,1988-06-25,ملتان سٹی
411292990,7094,1988-11-14,ملتان سٹی
411292744,2635,1988-03-10,ملتان سٹی
411291926,4246,2020-02-26,ملتان سٹی
411291448,7042,2018-04-07,ملتان سٹی
411291327,1177,1991-01-29,ملتان سٹی
411291080,4544,1990-04-15,ملتان سٹی
411290956,4547,1990-05-02,ملتان سٹی
411290900,10691,1988-12-13,ملتان سٹی
411290601,22084,2021-08-21,ملتان سٹی
411290565,14280,2015-12-31,ملتان سٹی
411289830,2879,2020-02-08,ملتان سٹی
411288455,3376,1981-10-28,ملتان سٹی
411288396,17501,1984-12-12,ملتان سٹی
411288365,17504,1984-12-12,ملتان سٹی
411288094,17549,1984-12-12,ملتان سٹی
411288026,17561,1984-12-12,ملتان سٹی
411287866,7955,2018-04-19,ملتان سٹی
411287213,5024,1991-05-07,ملتان سٹی
411286917,1864,1983-02-03,ملتان سٹی
411286717,1882,1983-02-03,ملتان سٹی
411286171,1029,2018-11-28,ملتان سٹی
411285975,3512,1981-10-29,ملتان سٹی
411285913,4403,2010-02-06,ملتان سٹی
411285302,14098,2015-12-28,ملتان سٹی
411285152,4443,2010-04-07,ملتان سٹی
411285020,5664,1999-08-07,ملتان سٹی
411284995,3802,1989-04-04,ملتان سٹی
411284828,707,1985-01-22,ملتان سٹی
411284699,725,1985-01-23,ملتان سٹی
411284692,1103,2018-12-29,ملتان سٹی
411284404,5298,1998-06-30,ملتان سٹی
411284341,3819,1989-04-04,ملتان سٹی
411284289,3820,1989-04-04,ملتان سٹی
411284154,291,2000-02-15,ملتان سٹی
411283293,820,1985-01-26,ملتان سٹی
411282831,859,1985-01-27,ملتان سٹی
411282042,2122,1983-03-08,ملتان سٹی
411281979,28800,2021-10-18,ملتان سٹی
411281530,5501,1991-05-19,ملتان سٹی
411281364,18773,2012-11-12,ملتان سٹی
411281041,7504,1991-07-07,ملتان سٹی
411280831,6931,1989-01-06,ملتان سٹی
411279808,2715,1981-10-06,ملتان سٹی
411279806,3169,2013-03-13,ملتان سٹی
411278626,2750,1981-10-07,ملتان سٹی
411278389,8076,2003-08-21,ملتان سٹی
411278314,7351,1994-09-04,ملتان سٹی
411278163,1425,1988-02-11,ملتان سٹی
411277656,5,1999-01-01,ملتان سٹی
411277505,8101,2003-08-21,ملتان سٹی
411277244,3112,2000-04-20,ملتان سٹی
411277201,114,1999-01-06,ملتان سٹی
411277150,1503,1985-02-18,ملتان سٹی
411277120,15612,1984-10-24,ملتان سٹی
411277057,7624,1991-07-10,ملتان سٹی
411276942,2624,1983-02-17,ملتان سٹی
411276716,7118,1989-07-23,ملتان سٹی
411276645,26741,2021-09-29,ملتان سٹی
411276508,7350,1994-09-04,ملتان سٹی
411276309,9700,1983-07-31,ملتان سٹی
411275813,503,1982-01-11,ملتان سٹی
411275527,9762,1983-08-01,ملتان سٹی
411275216,20954,2020-12-17,ملتان سٹی
411274970,6965,2011-05-10,ملتان سٹی
411274404,9822,1983-08-02,ملتان سٹی
411273878,7886,1991-07-17,ملتان سٹی
411273875,5112,2020-03-09,ملتان سٹی
411273487,1217,1985-08-07,ملتان سٹی
411273347,1232,1985-02-09,ملتان سٹی
411273268,6730,1990-06-27,ملتان سٹی
411273172,11462,2012-10-01,ملتان سٹی
411273130,4921,2013-04-29,ملتان سٹی
411273081,15329,1984-10-10,ملتان سٹی
411272843,668,2014-01-18,ملتان سٹی
411272815,669,2014-01-18,ملتان سٹی
411271686,832,1989-01-22,ملتان سٹی
411271385,7682,1989-07-18,ملتان سٹی
411271242,7606,2012-03-25,ملتان سٹی
411271210,852,1989-01-22,ملتان سٹی
411271196,853,1989-01-22,ملتان سٹی
411271122,3611,2000-05-06,ملتان سٹی
411270979,2419,1983-02-14,ملتان سٹی
411270104,7042,2011-05-11,ملتان سٹی
411269512,9701,1983-07-31,ملتان سٹی
411269494,9703,1983-07-31,ملتان سٹی
411269320,1111,1999-06-12,ملتان سٹی
411269016,16272,1984-11-03,ملتان سٹی
411268916,9765,1983-08-01,ملتان سٹی
411268548,1077,1989-01-30,ملتان سٹی
411268513,1141,1999-06-18,ملتان سٹی
411268273,6936,1990-06-30,ملتان سٹی
411268246,8062,1991-07-25,ملتان سٹی
411267902,9857,1983-08-03,ملتان سٹی
411266918,9955,1983-08-04,ملتان سٹی
411266452,9999,1983-08-06,ملتان سٹی
411265761,444,2015-01-13,ملتان سٹی
411265101,238,2012-01-06,ملتان سٹی
411265083,239,2012-01-06,ملتان سٹی
411264940,15850,1984-10-25,ملتان سٹی
411264864,15859,1984-10-25,ملتان سٹی
411264431,270,2012-01-07,ملتان سٹی
411264378,3530,2001-05-08,ملتان سٹی
411263947,7154,1990-07-07,ملتان سٹی
411263457,4772,2001-06-28,ملتان سٹی
411263047,315,2012-01-07,ملتان سٹی
411263027,1001,2015-01-27,ملتان سٹی
411261737,2841,1983-02-21,ملتان سٹی
411260910,8624,1985-12-17,ملتان سٹی
411260835,9138,1991-08-26,ملتان سٹی
411260764,8645,1982-12-17,ملتان سٹی
411260351,5742,2001-08-15,ملتان سٹی
411260310,3534,1983-03-06,ملتان سٹی
411260238,8750,1985-12-19,ملتان سٹی
411260229,8753,1985-12-19,ملتان سٹی
411260213,755,2000-04-20,ملتان سٹی
411259661,4582,1990-04-19,ملتان سٹی
411259632,4583,1990-04-19,ملتان سٹی
411259341,3313,2010-03-13,ملتان سٹی
411259325,3314,2010-03-13,ملتان سٹی
411259260,5734,2001-08-13,ملتان سٹی
411259189,3628,1983-03-08,ملتان سٹی
411258584,1624,1989-02-08,ملتان سٹی
411258506,8568,1988-10-15,ملتان سٹی
411258321,11027,1983-08-28,ملتان سٹی
411257622,2322,1997-03-25,ملتان سٹی
411257105,8351,1991-08-04,ملتان سٹی
411257046,5065,1990-05-10,ملتان سٹی
411256830,3059,1981-10-17,ملتان سٹی
411256723,2350,1997-03-25,ملتان سٹی
411256675,3060,1981-10-17,ملتان سٹی
411256634,5132,2007-06-13,ملتان سٹی
411256413,3061,1981-10-17,ملتان سٹی
411255986,4784,1999-07-17,ملتان سٹی
411255919,5098,1997-06-25,ملتان سٹی
411255614,8403,1991-08-05,ملتان سٹی
411255605,5109,1997-06-26,ملتان سٹی
411255281,4324,1984-12-07,ملتان سٹی
411255006,357356,2021-12-27,ملتان سٹی
411254831,6383,1988-07-10,ملتان سٹی
411254777,4393,1984-12-07,ملتان سٹی
411254507,1513,1989-02-06,ملتان سٹی
411254483,5534,1990-05-24,ملتان سٹی
411253962,2453,1997-03-29,ملتان سٹی
411253520,4190,1999-06-18,ملتان سٹی
411253476,8553,1991-08-07,ملتان سٹی
411253018,11165,2021-04-19,ملتان سٹی
411253005,11166,2021-04-19,ملتان سٹی
411252813,104,1985-01-05,ملتان سٹی
411252801,7693,1990-07-23,ملتان سٹی
411252421,35927,2021-12-18,ملتان سٹی
411252392,35928,2021-12-28,ملتان سٹی
411252332,5778,1990-06-04,ملتان سٹی
411252016,1251,1989-02-12,ملتان سٹی
411251807,10506,1991-10-03,ملتان سٹی
411251558,4738,1984-03-13,ملتان سٹی
411250437,13035,1989-08-23,ملتان سٹی
411250411,8639,1991-08-08,ملتان سٹی
411250227,3201,1983-02-28,ملتان سٹی
411250103,8092,1990-08-07,ملتان سٹی
411249998,8820,1991-08-15,ملتان سٹی
411249983,266,1985-01-09,ملتان سٹی
411249978,8821,1991-08-15,ملتان سٹی
411249012,1930,1989-02-18,ملتان سٹی
411248804,11353,2021-04-21,ملتان سٹی
411248655,28517,2021-10-15,ملتان سٹی
411248226,7383,1997-09-16,ملتان سٹی
411248213,6589,1988-07-16,ملتان سٹی
411248099,937,2011-07-05,ملتان سٹی
411248060,3148,2017-02-13,ملتان سٹی
411247970,2776,1997-04-08,ملتان سٹی
411247811,5841,1984-03-31,ملتان سٹی
411247738,7329,1999-09-28,ملتان سٹی
411246882,5900,1991-03-31,ملتان سٹی
411246582,1629,1999-08-19,ملتان سٹی
411246574,5957,1984-04-01,ملتان سٹی
411246227,1649,1999-08-19,ملتان سٹی
411246213,1650,1999-08-19,ملتان سٹی
411246179,1651,1999-08-19,ملتان سٹی
411246065,6954,2017-04-08,ملتان سٹی
411245684,5017,2001-07-09,ملتان سٹی
411245381,14707,1984-09-27,ملتان سٹی
411244781,3639,2017-02-17,ملتان سٹی
411244728,8466,2017-05-15,ملتان سٹی
411244649,8001,1999-10-19,ملتان سٹی
411244295,6255,1984-04-07,ملتان سٹی
411243558,4172,2013-04-03,ملتان سٹی
411243487,10997,1991-10-19,ملتان سٹی
411243113,7787,1990-07-28,ملتان سٹی
411243111,11021,1991-10-20,ملتان سٹی
411242970,5770,1984-11-19,ملتان سٹی
411242853,9319,1991-08-31,ملتان سٹی
411242170,12080,1984-08-06,ملتان سٹی
411242018,6395,1984-04-09,ملتان سٹی
411241800,6408,1984-04-19,ملتان سٹی
411241605,6486,1984-04-19,ملتان سٹی
411241460,7156,1983-05-23,ملتان سٹی
411241454,7158,1983-05-23,ملتان سٹی
411241448,7160,1983-05-23,ملتان سٹی
411241444,7162,1983-05-23,ملتان سٹی
411241321,9611,1991-09-07,ملتان سٹی
411241243,11392,1991-10-31,ملتان سٹی
411241228,7221,1988-08-27,ملتان سٹی
411241188,9626,1991-09-08,ملتان سٹی
411241136,12371,1984-08-09,ملتان سٹی
411240874,11897,2003-12-11,ملتان سٹی
411240786,11536,1991-10-28,ملتان سٹی
411240484,19005,2017-12-23,ملتان سٹی
411240429,7282,1988-08-28,ملتان سٹی
411240383,9567,1990-09-19,ملتان سٹی
411240353,11995,1991-11-19,ملتان سٹی
411240302,17500,1984-12-12,ملتان سٹی
411240025,3179,1997-10-31,ملتان سٹی
411239951,585,2020-01-09,ملتان سٹی
411239868,563,2020-01-09,ملتان سٹی
411239605,3671,1989-03-29,ملتان سٹی
411239391,557,2017-01-12,ملتان سٹی
411239338,4456,1982-03-20,ملتان سٹی
411239322,4457,1982-03-20,ملتان سٹی
411239064,353,2021-09-18,ملتان سٹی
411238673,8540,2010-07-20,ملتان سٹی
411238613,3564,1989-03-27,ملتان سٹی
411238435,9814,1990-07-27,ملتان سٹی
411238285,8910,2019-05-04,ملتان سٹی
411237771,3004,1997-10-14,ملتان سٹی
411237494,9856,1990-09-29,ملتان سٹی
411237492,8459,2019-04-29,ملتان سٹی
411237475,8023,2003-08-19,ملتان سٹی
411237377,8014,2001-08-19,ملتان سٹی
411237015,3432,1989-03-22,ملتان سٹی
411236875,6076,2011-04-26,ملتان سٹی
411235627,9965,2003-10-13,ملتان سٹی
411235604,9965,2003-10-13,ملتان سٹی
411235533,7857,2003-08-13,ملتان سٹی
411235459,1956,2010-02-12,ملتان سٹی
411235235,4503,1983-03-24,ملتان سٹی
411235111,4757,2017-03-03,ملتان سٹی
411234443,3166,1989-03-16,ملتان سٹی
411234264,10685,1996-12-28,ملتان سٹی
411234261,9503,1994-11-16,ملتان سٹی
411234255,10213,1990-10-08,ملتان سٹی
411234203,3139,1989-03-15,ملتان سٹی
411233159,5274,2005-07-16,ملتان سٹی
411233145,1041,1995-03-20,ملتان سٹی
411232598,21274,2021-08-10,ملتان سٹی
411232552,18200,2020-10-29,ملتان سٹی
411232368,946,1995-03-13,ملتان سٹی
411232325,10368,1990-10-13,ملتان سٹی
411232117,951,1978-06-11,ملتان سٹی
411231988,933,1978-06-18,ملتان سٹی
411231858,917,1978-06-05,ملتان سٹی
411231813,10416,1990-10-15,ملتان سٹی
411231619,23361,2021-09-01,ملتان سٹی
411231451,884,1978-01-01,ملتان سٹی
411231108,10454,1990-10-16,ملتان سٹی
411230616,2201,1998-03-17,ملتان سٹی
411230515,3957,1983-03-14,ملتان سٹی
411230404,679,1978-04-25,ملتان سٹی
411230393,678,1978-04-25,ملتان سٹی
411229890,628,1978-04-17,ملتان سٹی
411229879,627,1978-04-17,ملتان سٹی
411228901,194,2001-03-26,ملتان سٹی
411228883,534,1978-04-30,ملتان سٹی
411228880,5576,1983-04-13,ملتان سٹی
411228727,3314,2006-04-21,ملتان سٹی
411228373,9446,2003-09-29,ملتان سٹی
411227956,3229,2020-02-13,ملتان سٹی
411227533,2780,1989-03-07,ملتان سٹی
411226478,5177,2012-04-11,ملتان سٹی
411226323,2136,2001-12-20,ملتان سٹی
411225703,5580,1998-07-08,ملتان سٹی
411225559,4971,1983-04-03,ملتان سٹی
411225554,13597,1976-12-07,ملتان سٹی
411225430,7025,1982-05-06,ملتان سٹی
411225354,13549,1976-12-07,ملتان سٹی
411224911,2029,1982-05-06,ملتان سٹی
411224681,8805,2021-03-25,ملتان سٹی
411224491,7033,1982-05-06,ملتان سٹی
411224458,12191,2020-08-19,ملتان سٹی
411224043,6477,2019-04-01,ملتان سٹی
411223477,1983,2001-11-20,ملتان سٹی
411222941,5680,2005-08-01,ملتان سٹی
411222891,5024,1991-05-07,ملتان سٹی
411222790,1953,2001-11-13,ملتان سٹی
411222699,1952,2001-11-13,ملتان سٹی
411221374,7650,2001-10-23,ملتان سٹی
411220905,2839,2014-03-12,ملتان سٹی
411220805,2838,2014-03-10,ملتان سٹی
411220752,11774,2012-10-08,ملتان سٹی
411220393,6215,2019-03-28,ملتان سٹی
411220348,7119,1982-05-10,ملتان سٹی
411220142,17880,2020-10-27,ملتان سٹی
411219021,22706,2021-08-27,ملتان سٹی
411218997,2512,1989-03-01,ملتان سٹی
411218919,15949,2017-10-27,ملتان سٹی
411218718,22725,2021-08-27,ملتان سٹی
411218411,10239,1996-12-11,ملتان سٹی
411218145,749,1975-09-17,ملتان سٹی
411217816,19153,2021-07-09,ملتان سٹی
411217778,2404,2013-02-26,ملتان سٹی
411217734,8086,2012-06-18,ملتان سٹی
411217466,705,1975-09-01,ملتان سٹی
411217289,2412,2014-02-24,ملتان سٹی
411216941,671,2019-07-18,ملتان سٹی
411216782,5929,2019-03-25,ملتان سٹی
411216506,19153,2021-07-07,ملتان سٹی
411216007,2649,2020-02-06,ملتان سٹی
411215888,2648,2020-02-06,ملتان سٹی
411215485,5654,2003-06-11,ملتان سٹی
411215235,1013,2001-06-11,ملتان سٹی
411215084,55,2005-08-31,ملتان سٹی
411214855,716,2019-08-20,ملتان سٹی
411214588,10184,2006-12-05,ملتان سٹی
411214384,17658,2020-10-24,ملتان سٹی
411213976,9396,2008-07-12,ملتان سٹی
411212216,904,2001-05-16,ملتان سٹی
411212146,345,1975-05-29,ملتان سٹی
411211500,7748,1982-05-23,ملتان سٹی
411211475,7750,1982-05-23,ملتان سٹی
411211377,11615,1990-11-24,ملتان سٹی
411211313,22,1982-01-04,ملتان سٹی
411210742,61,1982-01-13,ملتان سٹی
411210038,3282,1994-09-13,ملتان سٹی
411209806,1647,2017-01-26,ملتان سٹی
411209410,4586,2010-04-08,ملتان سٹی
411209317,3176,1982-01-01,ملتان سٹی
411209050,3245,1994-09-08,ملتان سٹی
411209002,1225,2005-02-28,ملتان سٹی
411208634,5158,1982-03-30,ملتان سٹی
411208511,1260,2005-02-28,ملتان سٹی
411208450,1266,2005-02-28,ملتان سٹی
411208335,10820,2002-06-04,ملتان سٹی
411207415,2638,2009-03-07,ملتان سٹی
411207291,6417,1998-08-21,ملتان سٹی
411206117,46,1982-01-02,ملتان سٹی
411206019,12367,1990-12-12,ملتان سٹی
411205967,10625,2002-12-30,ملتان سٹی
411205914,2290,2014-02-26,ملتان سٹی
411205901,2289,2014-02-26,ملتان سٹی
411205693,7381,2003-07-31,ملتان سٹی
411204822,18142,2017-12-07,ملتان سٹی
411204757,12627,1990-12-18,ملتان سٹی
411204031,192,2008-01-05,ملتان سٹی
411203906,3760,2017-02-20,ملتان سٹی
411203345,1592,2014-02-10,ملتان سٹی
411203240,1584,2014-02-10,ملتان سٹی
411202777,18011,2017-12-04,ملتان سٹی
411202757,18010,2017-12-04,ملتان سٹی
